customer_id,first_name,last_name,email,phone,address,city,state,zip_code,date_of_birth,account_balance,account_status,created_date,last_updated
CUST000133,Dustin,Smith,frank08@example.org,336-758-3130,"927 Rios Dale, Hallland, NJ 22465",Jessicamouth,CO,93988,1975-04-20,27254.26,Active,2024-11-22,2025-12-13
CUST000134,Jon,Gibson,gflores@example.net,483-648-8880,"24544 Miller Well, West Nicolemouth, IA 54733",East Sean,OR,02024,1952-12-26,25780.11,Suspended,2024-12-14,2025-12-04
CUST000135,Justin,Weaver,frances38@example.com,001-957-219-7507x70613,"0110 Stephens Points Suite 235, Port Brendaville, TN 85323",Lake Ashley,FM,17533,1945-01-03,14440.82,Active,2024-01-20,2025-12-09
CUST000136,James,Watson,ysmith@example.net,991.326.8254x338,"5374 Lisa Burg Apt. 422, Christopherfurt, PA 13414",Stevensmouth,TN,90546,2007-10-11,26340.28,Inactive,2024-12-09,2025-12-11
CUST000137,Paul,Rivers,wclark@example.com,+1-696-826-8705x841,"6858 Bowman Causeway Suite 411, West Cory, MA 07881",East Tanya,MT,12381,1948-09-26,42952.38,Suspended,2024-05-21,2025-12-01
CUST000138,Nicole,Mercer,vvilla@example.org,567.831.1297x66073,"4718 Michael Ramp Apt. 501, New Amy, CT 61454",Sanfordmouth,KY,95862,1998-05-01,49504.98,Suspended,2024-01-04,2025-12-18
CUST000139,Daniel,Rogers,barnesjennifer@example.org,(692)645-8539x9620,"50995 Robinson Pass, Patelchester, CA 80714",Allisonstad,KY,94762,1957-12-27,45667.85,Inactive,2025-08-10,2025-12-18
CUST000140,Veronica,Guerrero,alexa87@example.org,571-937-4037,"07164 Shannon Lake Apt. 998, Port Christopher, AL 72617",Lake Kristinaberg,GA,13941,1995-08-01,42719.91,Active,2025-01-17,2025-11-28
CUST000141,Kimberly,Mitchell,karenreynolds@example.com,671.728.7471,"Unit 2368 Box 5796, DPO AE 16143",Elizabethhaven,IL,25253,1968-12-06,22490.72,Suspended,2024-01-10,2025-12-16
CUST000142,Julia,Anderson,igardner@example.org,774-453-8656x17841,"843 Bowers Wells, North Zacharyhaven, MI 55997",Christineton,TN,60111,1970-12-31,36271.62,Suspended,2024-01-28,2025-12-13
CUST000143,Dale,Lynch,callen@example.com,901.761.3658,"5794 Reese Locks, Colebury, OK 05659",Harrismouth,FL,44108,1964-04-08,41837.46,Inactive,2025-06-09,2025-12-10
CUST000144,Aaron,Hardin,mariamitchell@example.net,761.374.6320,"02204 White Cliffs Suite 779, Jessicaport, CO 54265",New Denise,WI,83360,1980-09-02,31807.96,Inactive,2024-08-03,2025-12-03
CUST000145,Ryan,Blankenship,jamessantos@example.org,391.635.1290x6806,"053 Kane Islands Apt. 909, North Julian, TN 41403",North Veronicachester,OH,02730,1950-01-06,25308.23,Suspended,2025-07-11,2025-11-28
CUST000146,Edward,Logan,lbrown@example.org,311.793.5754,"1200 Curtis Radial Suite 917, North Lisabury, ND 01365",Lake Shawn,FL,44190,1990-07-30,40114.76,Active,2025-04-25,2025-12-12
CUST000147,David,Thomas,ygriffin@example.com,+1-404-665-3090x39632,"5272 Thomas Haven Suite 717, Burnettfurt, VA 85324",North Heathershire,NV,50475,2006-08-03,6054.45,Suspended,2025-10-16,2025-11-27
CUST000148,Marissa,Powell,hayden86@example.net,3522501678,"53810 Davis Fields, Fergusonbury, DE 47491",New Janice,AR,42898,1977-08-19,12574.33,Active,2025-05-28,2025-11-27
CUST000149,Nancy,Nelson,tiffanysoto@example.net,601.855.6075x82745,"558 Santiago Neck, Johnsonchester, NC 77952",West Mallorychester,UT,67402,1948-05-26,13897.95,Active,2024-06-02,2025-12-02
CUST000150,Stephanie,Gonzalez,tylersharp@example.com,603.758.0475x141,"309 Carrie Row, Williamsonbury, ND 54498",West Elizabeth,MH,85999,1951-11-24,9956.03,Suspended,2025-04-15,2025-11-27
CUST000151,Kaylee,Henry,pgilmore@example.net,+1-589-975-4527x83731,"335 David Village, East Austin, WV 73493",Jacksonland,AL,03220,1981-07-20,26161.85,Active,2025-11-20,2025-12-12
CUST000152,Thomas,Jenkins,alvaradoryan@example.com,+1-402-785-5950x482,"64442 Turner Shores Suite 191, Josephhaven, CA 19561",Lake Anthonyborough,RI,07717,1970-06-28,47709.7,Suspended,2024-05-28,2025-11-24
CUST000153,Justin,Cunningham,jamesallen@example.org,(764)514-7905x1355,"3822 Roberts Glens Suite 228, Lorifort, WV 62561",Port Ann,VA,07011,1996-02-01,34873.97,Active,2024-06-08,2025-12-07
CUST000154,Samuel,Hoffman,dmorales@example.net,(843)584-4769,"49894 Laurie Views, East Justinton, PR 81049",Harperberg,PA,34973,1999-05-18,8099.2,Active,2025-05-17,2025-12-07
CUST000155,John,Lopez,robert15@example.net,(984)223-7205x18640,"839 Shawn Village Suite 694, Lake Marcus, OR 52613",Port Anastad,MA,51009,2000-08-26,47004.93,Suspended,2025-04-02,2025-11-27
CUST000156,Richard,Higgins,danielsantana@example.org,+1-582-255-2736,"45109 Maxwell Station, Gibsonfort, UT 11050",Lake Janiceburgh,AS,81415,1992-02-22,3073.13,Suspended,2025-07-12,2025-12-17
CUST000157,Michael,Cox,jonesmichael@example.org,(722)773-4899x99541,"88391 Nathan Fords Suite 812, Brianmouth, NH 72131",South Briana,MI,63368,1948-12-02,16225.6,Suspended,2025-03-03,2025-12-15
CUST000158,Joshua,Wright,benjamin89@example.org,+1-719-444-3207,"3103 Brent Terrace, Martinmouth, UT 37551",Collinsland,HI,03379,2002-12-10,17388.22,Active,2025-09-30,2025-12-03
CUST000159,Geoffrey,Smith,brandy13@example.org,(680)665-9663,"06373 Jeff Parkways Suite 040, South Lindsayview, PW 44175",New Tom,CT,08047,1983-05-30,26242.34,Suspended,2024-09-30,2025-12-09
CUST000160,Ronnie,Brown,zacharymullins@example.org,244-250-7597x383,"37831 David Mountains, Colechester, OH 01480",Molinachester,WA,53858,1972-01-17,13660.25,Suspended,2024-09-06,2025-12-21
CUST000161,Edgar,Stokes,zwhite@example.net,668.602.4699,"161 Theresa Highway, Lake John, MA 00758",Lake Rebecca,MT,55099,1983-06-24,36138.12,Inactive,2024-08-13,2025-12-21
CUST000162,Ronald,Wilson,qcole@example.org,001-946-414-9610x162,"734 Danny Flats Apt. 856, Allenville, AR 96808",West Tammymouth,TN,28143,1948-11-04,12843.76,Suspended,2024-12-15,2025-12-02
CUST000163,Lisa,Green,jordananne@example.net,901-564-8837x1101,"53708 Olson Rue Suite 879, Port Amy, TX 06460",Lopezmouth,VI,66442,1963-05-31,48790.26,Active,2025-05-05,2025-11-26
CUST000164,Jennifer,Montoya,ojackson@example.org,+1-549-601-5111x56038,"80441 Melissa Corners, Reneemouth, MN 19418",Evanschester,MP,16019,1962-09-23,45226.36,Active,2024-10-20,2025-11-24
CUST000165,Steven,Thomas,kimberly79@example.net,698.451.3136x07821,"Unit 3274 Box 0887, DPO AE 45544",Coopermouth,MS,23663,1976-12-08,23283.25,Active,2024-08-10,2025-11-30
CUST000166,Nicholas,Harris,devonreyes@example.com,001-685-764-9483x651,"235 Wright Stravenue Apt. 691, East Beverlyburgh, CT 55520",North Mollyhaven,IA,94536,2003-05-12,30763.63,Suspended,2024-08-22,2025-12-22
CUST000167,Kendra,Blake,brianwilliams@example.com,(331)429-5273x39033,"7797 Paul Isle Apt. 096, West Patrickmouth, MA 59838",West Davidview,WY,09819,1982-03-31,19624.67,Inactive,2025-04-12,2025-12-16
CUST000168,Christine,Gonzalez,kellywhite@example.org,206-525-8246,"593 Kaitlyn Fork, Cynthiaside, LA 92103",Port Aaron,FM,59378,1958-06-03,41971.76,Suspended,2024-06-24,2025-12-07
CUST000169,Cindy,Long,nwise@example.org,843.842.0822x9215,"659 Valencia Summit, South Brittanybury, CA 20753",Spearsmouth,WA,46024,1963-12-02,7298.0,Active,2024-09-18,2025-11-25
CUST000170,Patrick,Perry,antoniosullivan@example.net,+1-402-342-8488x13342,"122 Smith Loop, West Nicole, UT 03708",Port Kennethton,NH,73084,1985-10-15,30151.52,Suspended,2025-01-14,2025-12-05
CUST000171,Gary,Wilson,paul85@example.com,+1-669-405-1091x9372,"654 Christensen Fall, Warrenfurt, TX 61939",Stevensmouth,SC,10166,1985-09-06,1149.77,Inactive,2024-04-30,2025-12-20
CUST000172,Rebekah,Perez,boothsuzanne@example.com,001-961-775-4431x1482,"0073 Brooks Pines, South Lisa, OR 77208",South Elaineton,AR,60650,1987-06-25,6029.7,Active,2024-01-25,2025-12-02
CUST000173,Denise,Hall,richardjonathan@example.com,216.482.3633x42110,"924 Dawn Heights, East Collin, NH 56255",Fieldsland,AZ,56408,1960-07-09,34777.49,Active,2025-04-23,2025-11-25
CUST000174,Timothy,Fuller,coreykelly@example.com,001-437-561-8594x7218,"7559 Jordan Lock Suite 035, South Kathy, MT 23376",Elliottfort,VI,19003,1967-07-27,16464.82,Inactive,2024-05-06,2025-12-11
CUST000175,James,Owens,iedwards@example.net,978.537.9556x5621,"5659 Renee Court, Williamsland, AL 41039",Lauraton,OK,40567,2000-09-05,46091.59,Active,2024-09-06,2025-12-22
CUST000176,Donald,Gardner,tcollins@example.net,6763975859,"499 Jason Forest Suite 581, Robersonburgh, AR 92031",Lake Andrewport,MO,22597,1987-11-17,27420.49,Inactive,2025-04-25,2025-12-02
CUST000177,Andrew,Copeland,frankcarter@example.net,(701)201-7676,"3122 Ryan Islands Apt. 994, Wallaceburgh, MA 54319",North Emily,ID,33399,2002-01-18,11842.75,Suspended,2025-10-21,2025-11-25
CUST000178,Christopher,Scott,pmartin@example.com,001-983-529-7937,"185 Meadows Isle, West Stephen, KY 36251",Lauraberg,GA,65988,1995-07-14,46637.67,Inactive,2025-06-28,2025-12-16
CUST000179,Jorge,Thompson,kmaxwell@example.net,491-403-8862x906,"534 Allison Haven, Jamesshire, WA 26569",Wolfport,OH,51760,1947-08-27,32330.06,Active,2024-01-05,2025-11-29
CUST000180,Michael,Adams,samanthamurphy@example.net,(925)539-3872x0620,"35951 Jeremy Key, Smithside, NE 52743",Laurenchester,WV,08802,1990-07-21,25782.7,Inactive,2025-02-21,2025-12-13
CUST000181,Anthony,Lee,wgarcia@example.org,847-362-3901,"93265 Michael Lock, Port Annette, ND 85288",West Rachel,MI,44938,1946-12-07,47150.11,Active,2024-06-21,2025-12-22
CUST000182,George,Smith,ucobb@example.org,+1-790-507-3171x503,"7106 Brandy Heights, East Jasmineside, CA 49220",Codyport,CT,45561,1978-04-24,39933.41,Active,2024-10-05,2025-11-28
CUST000183,Brian,Edwards,aaron03@example.org,001-403-621-6050x03783,"23392 Hernandez Crest Suite 817, Bruceville, ME 45320",Briggsborough,AR,80413,2005-08-04,931.35,Inactive,2024-08-30,2025-11-25
CUST000184,Amanda,Black,josephrichards@example.net,001-900-494-6469x0621,"8723 Palmer Via Suite 422, New Rodneyport, WI 73007",Lake Jill,MH,44913,1949-08-20,27191.43,Active,2024-06-03,2025-12-10
CUST000185,Tom,Martinez,garciawendy@example.org,9246459306,"78990 Flores Causeway Apt. 719, New Annaborough, MD 72180",Knappmouth,AZ,24352,1960-02-22,27829.15,Suspended,2025-11-05,2025-12-04
CUST000186,Jason,Jackson,williamsbruce@example.org,(299)592-7972x950,"71871 Campbell Parkways, Pearsonside, MS 93197",South Crystalborough,OK,43223,1983-04-12,12588.97,Active,2024-03-17,2025-11-27
CUST000187,Darren,Arias,idonaldson@example.com,750-403-6388x77294,"49134 Diane Inlet Suite 051, Foxberg, MH 59984",West Joseshire,CT,29233,1996-04-15,6886.42,Suspended,2024-01-09,2025-12-03
CUST000188,Richard,Johnson,onelson@example.net,+1-228-236-3400x57399,"5176 Garrett Road, Comptonburgh, AS 04192",Bergland,DC,82590,1991-05-30,15412.71,Suspended,2024-01-25,2025-11-26
CUST000189,Mitchell,Davila,chris39@example.net,001-718-963-0315,"52331 Gordon Unions Suite 760, New Janet, GA 78758",East Joelstad,TN,96742,1963-08-13,8938.88,Inactive,2025-06-10,2025-11-26
CUST000190,Jessica,Bradford,charles88@example.com,638-239-3927x926,"0245 David Gardens, South Donna, FL 24708",Glassstad,NJ,53457,1956-03-30,38518.45,Suspended,2025-10-24,2025-12-09
CUST000191,Dustin,Walker,leonard25@example.net,001-278-610-1670x410,"5418 Shea Stream Suite 028, North John, CT 93947",South Tracy,CA,01617,1972-03-11,41961.64,Inactive,2024-12-13,2025-12-03
CUST000192,Yolanda,Brown,christopherrodriguez@example.net,3265888758,"812 Paul Causeway, Elizabethfurt, NY 70187",West Robert,CO,32103,1979-05-28,49926.42,Inactive,2024-08-08,2025-11-23
CUST000193,Natalie,Estrada,megan14@example.com,(609)938-7054x5780,"955 Jennifer Knoll Apt. 163, Amyfurt, MS 04960",Lake Joshuachester,AL,90911,1958-09-18,35721.46,Inactive,2024-01-10,2025-12-14
CUST000194,Richard,Terry,fhernandez@example.com,001-542-297-2688,"838 Dixon Drive Suite 252, West Jeffreystad, HI 89522",Velazquezstad,NC,25362,1984-03-07,22755.37,Active,2025-05-23,2025-12-12
CUST000195,Todd,Moore,mjenkins@example.org,7257039147,"Unit 1072 Box 6796, DPO AP 54207",Hansenhaven,FL,10340,1982-05-13,42310.95,Active,2025-03-11,2025-12-18
CUST000196,Kelli,Bailey,regina30@example.com,915-372-3841,"2541 Martin Square Suite 149, Port Katelyn, WY 55568",Heatherside,KY,22306,1962-09-09,49543.41,Active,2025-06-03,2025-12-14
CUST000197,John,Rogers,tony34@example.com,(819)579-5572,"473 Ball Tunnel, Walterborough, MI 42878",South Christian,WY,07384,1999-12-04,26649.53,Suspended,2025-08-11,2025-11-24
CUST000198,Jason,Sanchez,bryan00@example.com,001-953-842-8677x5068,"1990 Adams Springs Apt. 775, Cannonton, RI 99792",Lake Anthony,WV,22254,1956-10-25,15297.61,Active,2024-03-11,2025-12-17
CUST000199,Bruce,Molina,kelly11@example.org,001-668-312-6915,"91914 Tony Causeway, Mirandaton, LA 45299",New John,LA,32189,1999-09-29,1947.83,Active,2025-09-05,2025-12-21
CUST000200,Cindy,Kaufman,melissa50@example.net,001-351-993-2455,"687 Martin Vista Suite 366, Lake Mark, WA 18155",South Katherine,MT,10449,2004-11-16,5194.24,Active,2025-11-06,2025-12-18
CUST000201,Ronald,Gillespie,harrismelissa@example.net,(648)459-4285x72765,"294 Charles Knoll, Rhodesburgh, GU 82431",South Elizabeth,DE,59385,1981-10-18,2256.06,Suspended,2025-09-10,2025-12-01
CUST000202,Ronald,Vance,debbie76@example.net,(830)436-6780x4575,"Unit 8997 Box 9019, DPO AE 17475",North Darinport,KS,93353,1985-04-28,27132.24,Active,2024-02-17,2025-12-16
CUST000203,Ryan,Lee,ijenkins@example.com,621-242-5879x91623,"850 Murillo Trail, South Drewland, TX 15169",Adamshaven,NV,07283,1953-05-03,39012.17,Inactive,2024-08-03,2025-12-20
CUST000204,Raymond,Vazquez,normandonald@example.com,953.611.2831x6634,"1032 Ware Corners, Pamelabury, MP 10716",Michaelville,TN,78286,2004-11-11,5948.02,Suspended,2025-01-24,2025-12-12
CUST000205,Kelsey,Andersen,michael52@example.org,7428791034,"115 Webster Turnpike Suite 843, Lake Lisastad, WA 30603",Morrisonville,WV,15306,1955-02-24,18359.11,Suspended,2025-03-04,2025-11-24
CUST000206,Henry,Smith,masseyelaine@example.org,252-684-4780x2128,"383 Mccormick Villages Apt. 488, Port Rodneymouth, CT 84009",Shepardburgh,WI,22106,1951-03-01,33682.38,Inactive,2025-10-16,2025-12-20
CUST000207,Clifford,Dickson,donaldsonjessica@example.org,001-845-215-9285x9088,"210 Douglas Hills Apt. 440, Perezmouth, FM 45286",Byrdfort,GU,63920,1998-09-01,20163.63,Suspended,2025-03-22,2025-12-10
CUST000208,Eileen,Doyle,kellyrogers@example.org,716.241.8213x06743,"Unit 8591 Box 3256, DPO AP 33048",Rossstad,IN,88035,1977-11-27,32591.08,Suspended,2024-08-07,2025-12-11
CUST000209,Michelle,Liu,xgonzalez@example.net,+1-993-310-0903x3769,"72569 Jacqueline Orchard, Kathrynmouth, RI 48133",Cathyhaven,DE,07773,1960-12-02,23022.97,Active,2024-07-05,2025-12-18
CUST000210,Brian,Benjamin,williamscraig@example.net,709-751-8062x57410,"29934 Cook Trail Suite 175, West Charles, AL 78930",Millerchester,OK,07042,1969-01-18,17076.26,Suspended,2024-06-20,2025-12-21
CUST000211,Christopher,Flores,daniel03@example.org,001-873-292-7371x696,"6049 Tracey Squares, Williamsborough, NE 56749",Ingramport,MS,09391,1973-06-01,25919.59,Suspended,2025-07-17,2025-12-04
CUST000212,Timothy,Merritt,meagan33@example.net,711-673-5403x64618,"3006 Tina Mountain, Lake Anthonymouth, NC 97993",Carrietown,VA,01332,1955-09-15,17182.83,Active,2024-03-29,2025-11-24
CUST000213,Samantha,Nelson,amorris@example.com,727-445-3226x958,"38005 Melissa Station Apt. 266, New Tiffany, NH 61241",Nelsonfurt,IA,36526,1945-03-20,2412.87,Inactive,2025-04-02,2025-11-29
CUST000214,Jason,Ferguson,allisongonzalez@example.com,8354400570,"822 Jessica Fall Suite 180, North Jacobberg, MH 02901",New Heathermouth,NM,12096,1964-10-13,33288.32,Active,2024-04-13,2025-12-07
CUST000215,Donna,Perez,philip49@example.com,643-664-9528x976,"Unit 2701 Box 5114, DPO AE 89751",Justinmouth,NJ,27443,2001-07-14,11228.38,Inactive,2024-09-27,2025-12-10
CUST000216,Joel,Solomon,aarongibson@example.com,001-551-976-8386x293,"76686 Armstrong Drive Apt. 247, Collinsside, AL 12830",West Danielhaven,PR,57363,1969-11-23,33699.08,Suspended,2025-04-22,2025-11-26
CUST000217,Karen,Espinoza,aglenn@example.org,+1-944-653-6707x05307,"7025 Garcia Parkways Apt. 395, Hannahside, MO 18454",New Juanport,GA,31070,1946-01-02,15473.32,Active,2025-12-02,2025-12-19
CUST000218,Danielle,Bailey,danielwilliams@example.net,+1-812-841-6057x6981,"4793 Baldwin Station Apt. 248, Rodriguezborough, NM 64084",Christophertown,MA,43758,1962-03-14,48746.63,Suspended,2025-11-22,2025-12-21
CUST000219,Lisa,Adkins,darren85@example.net,(949)424-7517,"095 Nicholson Junctions Suite 959, Lake Heatherport, VT 83147",West Michaelville,IA,70370,1987-03-19,40706.9,Active,2025-05-31,2025-12-04
CUST000220,Debbie,Perez,moorekimberly@example.com,+1-917-970-7015x3738,"30921 Tran Mountains, Kimberlyland, MI 38556",Lake Jessicabury,MS,65142,1979-09-10,26631.8,Suspended,2025-09-14,2025-12-02
CUST000221,Joseph,Padilla,stantonjamie@example.net,001-508-390-5567x212,"52175 Joseph Mountains, South Megan, ME 92101",East Hannah,KS,01448,1967-02-13,28997.4,Suspended,2024-05-12,2025-12-22
CUST000222,Jeremy,Robbins,moorealyssa@example.org,+1-506-587-3987x904,"Unit 7418 Box 6914, DPO AE 76136",Jesushaven,PW,46020,1986-02-11,9320.29,Suspended,2025-10-24,2025-12-21
CUST000223,Kyle,Murray,william09@example.net,518-333-2344x68030,"83540 Karen Mountains, Lloydfort, ME 91532",East Eric,VI,77193,2003-02-28,26252.22,Inactive,2024-09-02,2025-11-26
CUST000224,Johnny,Smith,tanya32@example.org,(877)225-4633x214,"USNV Brown, FPO AE 80069",Lake Aaronland,NC,09059,2003-10-08,25934.89,Inactive,2024-03-19,2025-11-30
CUST000225,Gabriel,Vazquez,xbryant@example.com,(436)266-2857x76641,"000 Colin Rue Apt. 986, North Michael, HI 81268",Jessicaport,TN,98496,1956-05-19,36931.01,Suspended,2025-04-18,2025-12-06
CUST000226,Kelly,Barnes,peggywoodard@example.org,(563)411-0511,"8506 Shelly Fort Apt. 202, Brendanshire, NV 07547",West Bradleyfort,TX,90344,2000-03-12,4772.22,Inactive,2025-06-10,2025-12-11
CUST000227,Sharon,Hale,vmorris@example.org,565-747-0659x32497,"235 Dana Avenue Apt. 411, North Gregory, NJ 37766",Nelsontown,SD,50158,1962-01-01,27398.37,Inactive,2025-11-08,2025-12-12
CUST000228,Tim,Williams,sandradavis@example.net,867.323.4603x36575,"958 Lisa Lake, Joshuaview, HI 75015",Smithtown,OR,26614,1965-08-06,40047.72,Inactive,2025-01-07,2025-12-14
CUST000229,Amanda,Stevenson,alexisrussell@example.net,(232)782-5429x525,"PSC 4867, Box 8034, APO AA 85301",Kellystad,UT,28471,1952-12-30,5990.05,Active,2025-10-25,2025-11-29
CUST000230,Justin,Rodgers,davidmiller@example.org,718-778-5214,"0630 Brittany Viaduct Suite 043, Port Timothystad, UT 84292",Port Tyler,TN,10452,1985-08-13,18530.98,Inactive,2025-12-15,2025-11-29
CUST000231,Mark,English,david88@example.net,9274659030,"63088 Hurst Branch, Pattersonport, HI 17045",Davisfurt,NC,97300,1990-07-09,17699.24,Active,2025-08-18,2025-12-17
CUST000232,William,Knight,mitchellpeggy@example.net,859-669-2715x69317,"53805 John Way Suite 307, Torresshire, MA 36809",Marcusfort,ID,14290,1962-12-10,25248.15,Inactive,2025-10-10,2025-12-02
CUST000233,Robin,Anderson,wrightamy@example.org,(658)636-6456x3452,"89046 Barnes Drive, Stewartton, ND 51962",Lake Andreachester,MN,32435,1948-09-23,32186.6,Inactive,2025-01-31,2025-11-30
CUST000234,Stephanie,Combs,nicole28@example.com,915.937.3780x0529,"3606 Michael Pass, South Austinfort, GU 37665",West Gina,NV,85349,1959-11-12,2693.63,Active,2024-11-10,2025-12-13
CUST000235,Bryan,Rogers,michele19@example.com,531.389.7189,"440 Tracey Ferry, Lake Melissa, ND 39476",Nguyenfort,FM,03650,2001-02-05,12799.7,Active,2024-06-21,2025-11-30
CUST000236,Cynthia,Mcmillan,lhartman@example.net,(900)521-2768x2861,"USNS Clark, FPO AP 13205",Josephmouth,KY,16384,1953-03-06,25755.78,Inactive,2024-09-05,2025-12-21
CUST000237,Cassandra,Johnson,brennanstacey@example.net,942.257.3065,"78237 Olson Prairie, Catherinestad, OR 49167",East Danachester,WA,62721,2002-02-15,49086.35,Inactive,2025-07-03,2025-12-02
CUST000238,Cathy,Best,stephensrebecca@example.com,(657)478-6543x453,"598 Isaac Valleys Suite 321, Stephenshire, NV 68300",West Ronald,FL,63590,1946-04-13,11808.14,Active,2025-08-07,2025-12-09
CUST000239,Patricia,Carey,laurie70@example.net,(934)652-6769x3071,"74282 Amanda Vista, Michellebury, AZ 62139",Gregorystad,ID,93733,1975-11-25,161.7,Suspended,2025-06-01,2025-12-05
CUST000240,Amy,Garcia,gedwards@example.net,(533)559-3276x48892,"743 Abigail Mill, Dianeberg, OH 92039",East Gregory,NC,47761,1945-03-10,44804.14,Suspended,2025-03-08,2025-12-01
CUST000241,Katie,Schmidt,allison30@example.org,514.628.2391x9058,"03127 Thomas Pine, Port Marie, DC 86040",New Stacy,AR,15774,1999-11-28,47833.2,Suspended,2025-07-31,2025-11-24
CUST000242,Jason,Campbell,ashley38@example.net,5564510525,"737 Torres Valleys, Port Karenton, FM 89520",South Ronald,CT,78471,1945-07-18,2652.39,Inactive,2025-08-10,2025-12-04
CUST000243,Dakota,Alvarez,bradydenise@example.org,2692501082,"4669 Fernandez Divide, Lake Sarahland, WI 29422",Port Davidfurt,AS,50744,2005-02-13,44194.93,Suspended,2025-02-20,2025-12-04
CUST000244,Nathan,Barnett,acurry@example.net,8586878222,"0165 Davis Summit, Antonioshire, SC 76076",Port Mary,TN,52914,1997-05-15,23982.6,Suspended,2024-08-14,2025-12-07
CUST000245,Mike,Clarke,mbarr@example.com,973-855-5928,"99073 Snyder Lodge, Port Mary, NE 25605",Hermanport,GU,25946,1990-11-26,48797.23,Inactive,2024-03-06,2025-12-17
CUST000246,Christopher,Holmes,thomas28@example.net,+1-992-579-5532x92568,"536 Allen Forges, Port Lynn, GA 98008",Briannaport,AK,10660,1955-03-10,48438.8,Suspended,2024-05-10,2025-11-25
CUST000247,Hector,Mckenzie,ballcandice@example.com,555-792-6502x5733,"4593 Thomas Extension, East Ruth, DE 85939",East Dianafurt,IN,83121,1975-12-03,22457.64,Suspended,2025-10-21,2025-12-04
CUST000248,Ann,Hall,stevensteele@example.net,(792)757-6571x6366,"992 Bauer Forks, North Kylestad, ID 94977",East Amyhaven,KY,36038,1946-09-04,2622.95,Inactive,2025-10-30,2025-12-08
CUST000249,Zachary,Flores,andrewsjames@example.org,687.261.1415,"PSC 3823, Box 9600, APO AP 10514",South Josestad,MS,58235,1951-06-07,181.71,Suspended,2025-05-25,2025-12-16
CUST000250,Ryan,Thomas,smithkaren@example.net,+1-237-231-9910,"Unit 1352 Box 7957, DPO AE 41474",South Marieview,IL,26650,1961-07-10,31416.42,Suspended,2024-01-03,2025-12-16
CUST000251,Kent,Butler,jeffreyflowers@example.com,001-883-837-7501x7198,"3847 Richard Meadow, Jillton, DC 49729",Terrifort,MS,96523,1950-11-04,30690.07,Active,2024-10-15,2025-11-26
CUST000252,Dennis,Nixon,thompsonmonica@example.com,3955314044,"684 Vargas Knoll Suite 809, Lake Charles, AR 93477",Karinamouth,NV,67042,1988-03-27,25507.42,Active,2024-10-23,2025-11-25
CUST000253,James,Clay,dianaberry@example.com,001-713-436-0885x0074,"986 Beverly Fords, Rodriguezfurt, TX 46021",East Jasonbury,IN,06906,1964-08-29,18806.12,Active,2025-10-06,2025-12-07
CUST000254,Timothy,Bryan,rcrawford@example.net,546.481.3226,"353 Rita Summit, Muellerburgh, NH 33227",Karenshire,OK,41244,1961-01-04,20691.79,Suspended,2025-05-31,2025-11-26
CUST000255,Monica,Rice,xbeck@example.net,699.871.0264x2511,"198 Gillespie Causeway Suite 466, Nealmouth, DE 92192",Jenniferfurt,TX,91709,1955-09-01,17536.78,Inactive,2025-07-25,2025-11-25
CUST000256,Carolyn,Gillespie,rebeccaowens@example.com,920.516.8196,"53849 Laura Landing, South James, WA 68380",North Stephenmouth,CT,09505,1964-02-18,23650.33,Active,2025-12-22,2025-12-15
CUST000257,Jorge,Scott,cortezrichard@example.net,(694)784-7296x08642,"8891 Anthony Meadow Apt. 533, South Aaron, PW 34701",West Wendyton,NY,24764,1959-04-22,32909.0,Inactive,2025-12-22,2025-12-02
CUST000258,Mathew,Guerrero,jamie63@example.com,001-676-713-2494x03638,"6137 Karen Locks, West Pamelabury, DC 12142",South Robert,RI,86366,1994-10-11,29677.38,Suspended,2024-11-26,2025-11-26
CUST000259,Kathy,Valdez,bwood@example.net,350.582.8601,"63470 Jesse Motorway Apt. 724, East Diana, WI 26118",South Kimberlyhaven,CT,31821,1980-01-08,25887.24,Suspended,2024-05-23,2025-12-03
CUST000260,Nicholas,Rodriguez,aarongreer@example.com,463-442-8496x62114,"722 Derrick Fort, South Amandafurt, VI 08156",East Heather,VI,75073,1979-08-17,31383.27,Active,2024-07-29,2025-12-22
CUST000261,Ashley,Daniels,scottvazquez@example.com,(513)865-1172,"27404 Ashley Shores Suite 293, Ryanside, PR 52913",New Omarland,UT,07723,1976-12-25,15348.95,Inactive,2024-10-21,2025-11-26
CUST000262,Jay,Jimenez,ronald22@example.net,001-484-950-0436,"14829 Becky Freeway Suite 581, West Joseph, ME 24389",Port Carlos,WV,51262,1968-09-19,46940.47,Suspended,2025-05-30,2025-11-24
CUST000263,Melissa,Brown,daniel16@example.com,001-885-417-9394,"63001 Lin Shore, South Aprilborough, MD 83660",South Steven,VI,57617,1959-08-09,20662.9,Suspended,2025-07-16,2025-12-20
CUST000264,Jacob,Young,cindy22@example.com,001-721-480-2696x03786,"86439 Roberts Bridge, West Sarahberg, DC 50564",Lake Danielleshire,KY,94296,1977-06-08,14290.62,Suspended,2025-09-03,2025-12-01
CUST000265,Nancy,Harris,derek02@example.net,(928)654-0286x556,"640 Hannah Ridges Suite 825, South Thomas, PA 88747",Barkerbury,NH,86966,1953-04-01,29028.2,Inactive,2024-04-09,2025-11-23
